Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine,raw_text,preprocessed_segments,preprocessed_segments_norm,length
23663,A Comedy of Errors,20,4.2.42,DROMIO OF SYRACUSE,"The passages of alleys, creeks and narrow lands,","The passages of alleys, creeks and narrow lands,",alley,alley,5
23663,A Comedy of Errors,20,4.2.42,DROMIO OF SYRACUSE,"The passages of alleys, creeks and narrow lands,","The passages of alleys, creeks and narrow lands,",creek,creek,5
23664,A Comedy of Errors,20,4.2.43,DROMIO OF SYRACUSE,"A hound that runs counter and yet draws dryfoot well,","A hound that runs counter and yet draws dryfoot well,",dryfoot,dryfoot,7
23711,A Comedy of Errors,1,4.3.11,OF SYRACUSE,"Sure, these are but imaginary wiles","Sure, these are but imaginary wiles",imaginari,imaginari,9
23711,A Comedy of Errors,1,4.3.11,OF SYRACUSE,"Sure, these are but imaginary wiles","Sure, these are but imaginary wiles",wile,wile,4
23712,A Comedy of Errors,1,4.3.12,OF SYRACUSE,And Lapland sorcerers inhabit here.,And Lapland sorcerers inhabit here.,lapland,lapland,7
23726,A Comedy of Errors,6,4.3.25,DROMIO OF SYRACUSE,"bass-viol, in a case of leather, the man, sir,","bass-viol, in a case of leather, the man, sir,",bass,bass,4
23726,A Comedy of Errors,6,4.3.25,DROMIO OF SYRACUSE,"bass-viol, in a case of leather, the man, sir,","bass-viol, in a case of leather, the man, sir,",viol,viol,4
23742,A Comedy of Errors,10,4.3.41,DROMIO OF SYRACUSE,"you hindered by the sergeant, to tarry for the hoy","you hindered by the sergeant, to tarry for the hoy",hoy,hoy,3
23747,A Comedy of Errors,11,4.3.46,OF SYRACUSE,And here we wander in illusions:,And here we wander in illusions:,illus,illus,5
23767,A Comedy of Errors,18,4.3.65,DROMIO OF SYRACUSE,"Master, if you do, expect spoon-meat, or bespeak a","Master, if you do, expect spoon-meat, or bespeak a",spoon,spoon,5
23767,A Comedy of Errors,18,4.3.65,DROMIO OF SYRACUSE,"Master, if you do, expect spoon-meat, or bespeak a","Master, if you do, expect spoon-meat, or bespeak a",bespeak,bespeak,7
23782,A Comedy of Errors,23,4.3.80,DROMIO OF SYRACUSE,"A nut, a cherry-stone,","A nut, a cherry-stone,",cherri,cherri,6
23787,A Comedy of Errors,24,4.3.85,Courtezan,I hope you do not mean to cheat me so.,I hope you do not mean to cheat me so.,cheat,cheat,5
23804,A Comedy of Errors,27,4.3.101,Courtezan,"And tell his wife that, being lunatic,","And tell his wife that, being lunatic,",lunat,lunat,5
23818,A Comedy of Errors,1,4.4.8,OF EPHESUS,"I tell you, 'twill sound harshly in her ears.","I tell you, 'twill sound harshly in her ears.",harshli,harshli,7
23859,A Comedy of Errors,19,4.4.46,DROMIO OF EPHESUS,"Mistress, 'respice finem,' respect your end, or","Mistress, 'respice finem,' respect your end, or",respic,respic,6
23859,A Comedy of Errors,19,4.4.46,DROMIO OF EPHESUS,"Mistress, 'respice finem,' respect your end, or","Mistress, 'respice finem,' respect your end, or",finem,finem,5
23866,A Comedy of Errors,22,4.4.52,ADRIANA,His incivility confirms no less.,His incivility confirms no less.,incivil,incivil,7
23871,A Comedy of Errors,24,4.4.57,Courtezan,Mark how he trembles in his ecstasy!,Mark how he trembles in his ecstasy!,ecstasi,ecstasi,7
23897,A Comedy of Errors,35,4.4.82,DROMIO OF EPHESUS,"Perdie, your doors were lock'd and you shut out.","Perdie, your doors were lock'd and you shut out.",perdi,perdi,5
23899,A Comedy of Errors,36,4.4.84,OF EPHESUS,And did not she herself revile me there?,And did not she herself revile me there?,revil,revil,5
23903,A Comedy of Errors,39,4.4.88,DROMIO OF EPHESUS,"Certes, she did, the kitchen-vestal scorn'd you.","Certes, she did, the kitchen-vestal scorn'd you.",cert,cert,4
23907,A Comedy of Errors,41,4.4.92,DROMIO OF EPHESUS,That since have felt the vigour of his rage.,That since have felt the vigour of his rage.,vigour,vigour,6
23910,A Comedy of Errors,43,4.4.95,PINCH,And yielding to him humours well his frenzy.,And yielding to him humours well his frenzy.,frenzi,frenzi,6
23915,A Comedy of Errors,46,4.4.100,DROMIO OF EPHESUS,"Money by me! heart and goodwill you might,","Money by me! heart and goodwill you might,",goodwil,goodwil,7
23957,A Comedy of Errors,65,4.4.140,ADRIANA,"Bear me forthwith unto his creditor,","Bear me forthwith unto his creditor,",creditor,creditor,8
24008,A Comedy of Errors,87,,OF SYRACUSE,SCENE I. A street before a Priory.,SCENE I. A street before a Priory.,priori,priori,6
24012,A Comedy of Errors,1,5.1.3,ANGELO,Though most dishonestly he doth deny it.,Though most dishonestly he doth deny it.,dishonestli,dishonestli,11
24021,A Comedy of Errors,5,5.1.11,ANGELO,Which he forswore most monstrously to have.,Which he forswore most monstrously to have.,monstrous,monstrous,9
24030,A Comedy of Errors,5,5.1.20,ANGELO,"Who, but for staying on our controversy,","Who, but for staying on our controversy,",controversi,controversi,11
24054,A Comedy of Errors,13,,DROMIO OF SYRACUSE,"Enter the Lady Abbess, AEMILIA","Enter the Lady Abbess, AEMILIA",abbess,abbess,6
24054,A Comedy of Errors,13,,DROMIO OF SYRACUSE,"Enter the Lady Abbess, AEMILIA","Enter the Lady Abbess, AEMILIA",aemilia,aemilia,7
24055,A Comedy of Errors,14,5.1.41,AEMELIA,"Be quiet, people. Wherefore throng you hither?","Be quiet, people. Wherefore throng you hither?",throng,throng,6
24074,A Comedy of Errors,22,5.1.60,AEMELIA,You should for that have reprehended him.,You should for that have reprehended him.,reprehend,reprehend,9
24077,A Comedy of Errors,25,5.1.63,ADRIANA,As roughly as my modesty would let me.,As roughly as my modesty would let me.,roughli,roughli,7
24093,A Comedy of Errors,30,5.1.79,AEMELIA,"Unquiet meals make ill digestions,","Unquiet meals make ill digestions,",unquiet,unquiet,7
24096,A Comedy of Errors,30,5.1.82,AEMELIA,Thou say'st his sports were hinderd by thy brawls:,Thou say'st his sports were hinderd by thy brawls:,hinderd,hinderd,7
24099,A Comedy of Errors,30,5.1.85,AEMELIA,"Kinsman to grim and comfortless despair,","Kinsman to grim and comfortless despair,",comfortless,comfortless,11
24106,A Comedy of Errors,31,5.1.92,LUCIANA,"She never reprehended him but mildly,","She never reprehended him but mildly,",mildli,mildli,6
24107,A Comedy of Errors,31,5.1.93,LUCIANA,"When he demean'd himself rough, rude and wildly.","When he demean'd himself rough, rude and wildly.",wildli,wildli,6
24123,A Comedy of Errors,37,5.1.109,AEMELIA,"With wholesome syrups, drugs and holy prayers,","With wholesome syrups, drugs and holy prayers,",syrup,syrup,5
24145,A Comedy of Errors,44,5.1.130,Second Merchant,Who put unluckily into this bay,Who put unluckily into this bay,unluckili,unluckili,9
24150,A Comedy of Errors,46,5.1.134,LUCIANA,"Enter DUKE SOLINUS, attended, AEGEON bareheaded, with the Headsman and other Officers","Enter DUKE SOLINUS, attended, AEGEON bareheaded, with the Headsman and other Officers",barehead,barehead,8
24192,A Comedy of Errors,52,5.1.175,Servant,Beaten the maids a-row and bound the doctor,Beaten the maids a-row and bound the doctor,row,row,3
24195,A Comedy of Errors,52,5.1.178,Servant,Great pails of puddled mire to quench the hair:,Great pails of puddled mire to quench the hair:,pail,pail,4
24195,A Comedy of Errors,52,5.1.178,Servant,Great pails of puddled mire to quench the hair:,Great pails of puddled mire to quench the hair:,mire,mire,4
24197,A Comedy of Errors,52,5.1.180,Servant,"His man with scissors nicks him like a fool,","His man with scissors nicks him like a fool,",scissor,scissor,7
24205,A Comedy of Errors,54,5.1.188,Servant,To scorch your face and to disfigure you.,To scorch your face and to disfigure you.,disfigur,disfigur,8
24240,A Comedy of Errors,65,5.1.221,ANGELO,In this the madman justly chargeth them.,In this the madman justly chargeth them.,chargeth,chargeth,8
24267,A Comedy of Errors,66,5.1.248,OF EPHESUS,"A mere anatomy, a mountebank,","A mere anatomy, a mountebank,",anatomi,anatomi,7
24276,A Comedy of Errors,66,5.1.257,OF EPHESUS,And in a dark and dankish vault at home,And in a dark and dankish vault at home,dankish,dankish,7
24291,A Comedy of Errors,70,5.1.272,Second Merchant,"And thereupon I drew my sword on you,","And thereupon I drew my sword on you,",thereupon,thereupon,9
24299,A Comedy of Errors,72,5.1.280,DUKE SOLINUS,"Why, what an intricate impeach is this!","Why, what an intricate impeach is this!",intric,intric,6
24302,A Comedy of Errors,72,5.1.283,DUKE SOLINUS,"If he were mad, he would not plead so coldly:","If he were mad, he would not plead so coldly:",coldli,coldli,6
24338,A Comedy of Errors,92,5.1.318,DROMIO OF EPHESUS,"Ay, sir, but I am sure I do not, and whatsoever a","Ay, sir, but I am sure I do not, and whatsoever a",whatsoev,whatsoev,8
24345,A Comedy of Errors,93,5.1.325,AEGEON,"In sap-consuming winter's drizzled snow,","In sap-consuming winter's drizzled snow,",drizzl,drizzl,6
24346,A Comedy of Errors,93,5.1.326,AEGEON,"And all the conduits of my blood froze up,","And all the conduits of my blood froze up,",froze,froze,5
24369,A Comedy of Errors,100,5.1.347,DUKE SOLINUS,"One of these men is Genius to the other,","One of these men is Genius to the other,",geniu,geniu,5
24386,A Comedy of Errors,106,5.1.364,AEGEON,That floated with thee on the fatal raft?,That floated with thee on the fatal raft?,raft,raft,4
24395,A Comedy of Errors,108,5.1.373,DUKE SOLINUS,"These two Antipholuses, these two so like,","These two Antipholuses, these two so like,",antipholus,antipholus,10
24399,A Comedy of Errors,108,5.1.377,DUKE SOLINUS,Which accidentally are met together.,Which accidentally are met together.,accident,accident,8
24409,A Comedy of Errors,113,5.1.387,OF EPHESUS,"Duke Menaphon, your most renowned uncle.","Duke Menaphon, your most renowned uncle.",menaphon,menaphon,8
24438,A Comedy of Errors,125,5.1.415,OF SYRACUSE,And thereupon these errors are arose.,And thereupon these errors are arose.,aros,aros,4
24461,A Comedy of Errors,132,5.1.437,DROMIO OF SYRACUSE,"Master, shall I fetch your stuff from shipboard?","Master, shall I fetch your stuff from shipboard?",shipboard,shipboard,9
24463,A Comedy of Errors,133,5.1.439,OF EPHESUS,"Dromio, what stuff of mine hast thou embark'd?","Dromio, what stuff of mine hast thou embark'd?",embark,embark,6
24485,Coriolanus,141,,DROMIO OF EPHESUS,"Enter a company of mutinous Citizens, with staves, clubs, and other weapons","Enter a company of mutinous Citizens, with staves, clubs, and other weapons",stave,stave,5
24490,Coriolanus,5,1.1.5,First Citizen,"First, you know Caius Marcius is chief enemy to the people.","First, you know Caius Marcius is chief enemy to the people.",marciu,marciu,6
24496,Coriolanus,10,1.1.11,First Citizen,"We are accounted poor citizens, the patricians good.","We are accounted poor citizens, the patricians good.",patrician,patrician,9
24502,Coriolanus,10,1.1.17,First Citizen,"inventory to particularise their abundance, our","inventory to particularise their abundance, our",inventori,inventori,9
24502,Coriolanus,10,1.1.17,First Citizen,"inventory to particularise their abundance, our","inventory to particularise their abundance, our",particularis,particularis,12
24504,Coriolanus,10,1.1.19,First Citizen,"our pikes, ere we become rakes: for the gods know I","our pikes, ere we become rakes: for the gods know I",rake,rake,4
24507,Coriolanus,12,1.1.22,All,Against him first: he's a very dog to the commonalty.,Against him first: he's a very dog to the commonalty.,commonalti,commonalti,10
24512,Coriolanus,16,1.1.27,First Citizen,"I say unto you, what he hath done famously, he did","I say unto you, what he hath done famously, he did",famous,famous,6
24516,Coriolanus,16,1.1.31,First Citizen,"is, even till the altitude of his virtue.","is, even till the altitude of his virtue.",altitud,altitud,7
24520,Coriolanus,18,1.1.35,First Citizen,"he hath faults, with surplus, to tire in repetition.","he hath faults, with surplus, to tire in repetition.",surplu,surplu,6
24526,Coriolanus,20,,First Citizen,Enter MENENIUS AGRIPPA,Enter MENENIUS AGRIPPA,meneniu,meneniu,7
24531,Coriolanus,23,1.1.44,MENENIUS,"With bats and clubs? The matter? speak, I pray you.","With bats and clubs? The matter? speak, I pray you.",bat,bat,3
24533,Coriolanus,24,1.1.46,First Citizen,"had inkling this fortnight what we intend to do,","had inkling this fortnight what we intend to do,",inkl,inkl,4
24556,Coriolanus,28,1.1.69,First Citizen,"crammed with grain, make edicts for usury, to","crammed with grain, make edicts for usury, to",usuri,usuri,5
24574,Coriolanus,31,1.1.87,MENENIUS,"I' the midst o' the body, idle and unactive,","I' the midst o' the body, idle and unactive,",unact,unact,5
24575,Coriolanus,31,1.1.88,MENENIUS,"Still cupboarding the viand, never bearing","Still cupboarding the viand, never bearing",cupboard,cupboard,8
24585,Coriolanus,33,1.1.98,MENENIUS,As well as speak--it tauntingly replied,As well as speak--it tauntingly replied,tauntingli,tauntingli,10
24587,Coriolanus,33,1.1.100,MENENIUS,"That envied his receipt, even so most fitly","That envied his receipt, even so most fitly",fitli,fitli,5
24594,Coriolanus,34,1.1.107,First Citizen,With other muniments and petty helps,With other muniments and petty helps,muniment,muniment,8
24595,Coriolanus,34,1.1.108,First Citizen,"In this our fabric, if that they--","In this our fabric, if that they--",fabric,fabric,6
24598,Coriolanus,36,1.1.111,First Citizen,"Should by the cormorant belly be restrain'd,","Should by the cormorant belly be restrain'd,",cormor,cormor,6
24608,Coriolanus,41,1.1.121,MENENIUS,"Your most grave belly was deliberate,","Your most grave belly was deliberate,",deliber,deliber,7
24619,Coriolanus,41,1.1.132,MENENIUS,From me receive that natural competency,From me receive that natural competency,compet,compet,6
24625,Coriolanus,43,1.1.138,MENENIUS,"Yet I can make my audit up, that all","Yet I can make my audit up, that all",audit,audit,5
24626,Coriolanus,43,1.1.139,MENENIUS,"From me do back receive the flour of all,","From me do back receive the flour of all,",flour,flour,5
24627,Coriolanus,43,1.1.140,MENENIUS,And leave me but the bran.' What say you to't?,And leave me but the bran.' What say you to't?,bran,bran,4
24636,Coriolanus,45,1.1.149,MENENIUS,"You, the great toe of this assembly?","You, the great toe of this assembly?",toe,toe,3
24638,Coriolanus,47,1.1.151,MENENIUS,"For that, being one o' the lowest, basest, poorest,","For that, being one o' the lowest, basest, poorest,",poorest,poorest,7
24639,Coriolanus,47,1.1.152,MENENIUS,"Of this most wise rebellion, thou go'st foremost:","Of this most wise rebellion, thou go'st foremost:",foremost,foremost,8
24649,Coriolanus,48,1.1.161,MARCIUS,Make yourselves scabs?,Make yourselves scabs?,scab,scab,4
24658,Coriolanus,50,1.1.170,MARCIUS,Or hailstone in the sun. Your virtue is,Or hailstone in the sun. Your virtue is,hailston,hailston,8
24683,Coriolanus,52,1.1.195,MARCIUS,Below their cobbled shoes. They say there's,Below their cobbled shoes. They say there's,cobbl,cobbl,5
24686,Coriolanus,52,1.1.198,MARCIUS,"And let me use my sword, I'll make a quarry","And let me use my sword, I'll make a quarry",quarri,quarri,6
24690,Coriolanus,53,1.1.202,MENENIUS,"For though abundantly they lack discretion,","For though abundantly they lack discretion,",abundantli,abundantli,10
24697,Coriolanus,54,1.1.209,MARCIUS,Corn for the rich men only: with these shreds,Corn for the rich men only: with these shreds,shred,shred,5
24700,Coriolanus,54,1.1.212,MARCIUS,"To break the heart of generosity,","To break the heart of generosity,",generos,generos,7
24706,Coriolanus,56,1.1.218,MARCIUS,"Of their own choice: one's Junius Brutus,","Of their own choice: one's Junius Brutus,",juniu,juniu,5
24707,Coriolanus,56,1.1.219,MARCIUS,"Sicinius Velutus, and I know not--'Sdeath!","Sicinius Velutus, and I know not--'Sdeath!",siciniu,siciniu,7
24707,Coriolanus,56,1.1.219,MARCIUS,"Sicinius Velutus, and I know not--'Sdeath!","Sicinius Velutus, and I know not--'Sdeath!",velutu,velutu,6
24707,Coriolanus,56,1.1.219,MARCIUS,"Sicinius Velutus, and I know not--'Sdeath!","Sicinius Velutus, and I know not--'Sdeath!",sdeath,sdeath,6
24708,Coriolanus,56,1.1.220,MARCIUS,"The rabble should have first unroof'd the city,","The rabble should have first unroof'd the city,",unroof,unroof,6
24717,Coriolanus,61,1.1.228,Messenger,"The news is, sir, the Volsces are in arms.","The news is, sir, the Volsces are in arms.",volsc,volsc,5
24719,Coriolanus,62,1.1.230,MARCIUS,"Our musty superfluity. See, our best elders.","Our musty superfluity. See, our best elders.",musti,musti,5
24720,Coriolanus,62,1.1.230,MARCIUS,"Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS","Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS",cominiu,cominiu,7
24720,Coriolanus,62,1.1.230,MARCIUS,"Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS","Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS",titu,titu,4
24720,Coriolanus,62,1.1.230,MARCIUS,"Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS","Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS",lartiu,lartiu,6
24724,Coriolanus,64,1.1.234,MARCIUS,"Tullus Aufidius, that will put you to 't.","Tullus Aufidius, that will put you to 't.",tullu,tullu,5
24724,Coriolanus,64,1.1.234,MARCIUS,"Tullus Aufidius, that will put you to 't.","Tullus Aufidius, that will put you to 't.",aufidiu,aufidiu,7
24748,Coriolanus,73,1.1.257,TITUS,Right worthy you priority.,Right worthy you priority.,prioriti,prioriti,8
24753,Coriolanus,76,1.1.262,MARCIUS,"To gnaw their garners. Worshipful mutiners,","To gnaw their garners. Worshipful mutiners,",garner,garner,6
24780,Coriolanus,87,1.1.288,SICINIUS,Of his demerits rob Cominius.,Of his demerits rob Cominius.,demerit,demerit,7
24788,Coriolanus,89,1.1.296,SICINIUS,"More than his singularity, he goes","More than his singularity, he goes",singular,singular,8
24792,Coriolanus,90,,BRUTUS,SCENE II. Corioli. The Senate-house.,SCENE II. Corioli. The Senate-house.,corioli,corioli,7
24799,Coriolanus,2,1.2.6,AUFIDIUS,That could be brought to bodily act ere Rome,That could be brought to bodily act ere Rome,bodili,bodili,6
24800,Coriolanus,2,1.2.7,AUFIDIUS,Had circumvention? 'Tis not four days gone,Had circumvention? 'Tis not four days gone,circumvent,circumvent,10
24844,Coriolanus,11,,All,"Enter VOLUMNIA and VIRGILIA	they set them down on two low stools, and sew","Enter VOLUMNIA and VIRGILIA	they set them down on two low stools, and sew",volumnia,volumnia,8
24844,Coriolanus,11,,All,"Enter VOLUMNIA and VIRGILIA	they set them down on two low stools, and sew","Enter VOLUMNIA and VIRGILIA	they set them down on two low stools, and sew",virgilia,virgilia,8
24847,Coriolanus,1,1.3.3,VOLUMNIA,should freelier rejoice in that absence wherein he,should freelier rejoice in that absence wherein he,freelier,freelier,8
24851,Coriolanus,1,1.3.7,VOLUMNIA,"youth with comeliness plucked all gaze his way, when","youth with comeliness plucked all gaze his way, when",comeli,comeli,6
24871,Coriolanus,4,1.3.26,Gentlewoman,"Madam, the Lady Valeria is come to visit you.","Madam, the Lady Valeria is come to visit you.",valeria,valeria,7
24885,Coriolanus,8,1.3.40,VOLUMNIA,"Than gilt his trophy: the breasts of Hecuba,","Than gilt his trophy: the breasts of Hecuba,",hecuba,hecuba,6
24886,Coriolanus,8,1.3.41,VOLUMNIA,"When she did suckle Hector, look'd not lovelier","When she did suckle Hector, look'd not lovelier",suckl,suckl,5
24886,Coriolanus,8,1.3.41,VOLUMNIA,"When she did suckle Hector, look'd not lovelier","When she did suckle Hector, look'd not lovelier",loveli,loveli,6
24908,Coriolanus,17,1.3.61,VALERIA,"butterfly: and when he caught it, he let it go","butterfly: and when he caught it, he let it go",butterfli,butterfli,9
24912,Coriolanus,17,1.3.65,VALERIA,"teeth and tear it, O, I warrant it, how he mammocked","teeth and tear it, O, I warrant it, how he mammocked",mammock,mammock,7
24917,Coriolanus,21,1.3.70,VALERIA,"Come, lay aside your stitchery, I must have you play","Come, lay aside your stitchery, I must have you play",stitcheri,stitcheri,9
24918,Coriolanus,21,1.3.71,VALERIA,the idle husewife with me this afternoon.,the idle husewife with me this afternoon.,husewif,husewif,7
24930,Coriolanus,30,1.3.83,VALERIA,"You would be another Penelope: yet, they say, all","You would be another Penelope: yet, they say, all",penelop,penelop,7
24932,Coriolanus,30,1.3.85,VALERIA,"Ithaca full of moths. Come, I would your cambric","Ithaca full of moths. Come, I would your cambric",ithaca,ithaca,6
24932,Coriolanus,30,1.3.85,VALERIA,"Ithaca full of moths. Come, I would your cambric","Ithaca full of moths. Come, I would your cambric",moth,moth,4
24932,Coriolanus,30,1.3.85,VALERIA,"Ithaca full of moths. Come, I would your cambric","Ithaca full of moths. Come, I would your cambric",cambric,cambric,7
24955,Coriolanus,39,1.3.108,VALERIA,solemness out o' door. and go along with us.,solemness out o' door. and go along with us.,solem,solem,5
24974,Coriolanus,12,1.4.13,MARCIUS,"Then shall we hear their 'larum, and they ours.","Then shall we hear their 'larum, and they ours.",larum,larum,5
24979,Coriolanus,12,1.4.17,MARCIUS,"Tutus Aufidius, is he within your walls?","Tutus Aufidius, is he within your walls?",tutu,tutu,4
24986,Coriolanus,13,1.4.23,First Senator,"Which yet seem shut, we, have but pinn'd with rushes,","Which yet seem shut, we, have but pinn'd with rushes,",pinn,pinn,4
24991,Coriolanus,13,1.4.27,First Senator,Amongst your cloven army.,Amongst your cloven army.,cloven,cloven,6
25006,Coriolanus,17,1.4.40,MARCIUS,"Plaster you o'er, that you may be abhorr'd","Plaster you o'er, that you may be abhorr'd",abhorr,abhorr,6
25010,Coriolanus,17,1.4.44,MARCIUS,From slaves that apes would beat! Pluto and hell!,From slaves that apes would beat! Pluto and hell!,pluto,pluto,5
25019,Coriolanus,17,1.4.52,MARCIUS,"'Tis for the followers fortune widens them,","'Tis for the followers fortune widens them,",widen,widen,5
25020,Coriolanus,17,1.4.53,MARCIUS,"Not for the fliers: mark me, and do the like.","Not for the fliers: mark me, and do the like.",flier,flier,5
25040,Coriolanus,25,1.4.69,LARTIUS,"Even to Cato's wish, not fierce and terrible","Even to Cato's wish, not fierce and terrible",cato,cato,4
25042,Coriolanus,25,1.4.71,LARTIUS,"The thunder-like percussion of thy sounds,","The thunder-like percussion of thy sounds,",percuss,percuss,7
25043,Coriolanus,25,1.4.72,LARTIUS,"Thou madst thine enemies shake, as if the world","Thou madst thine enemies shake, as if the world",madst,madst,5
25054,Coriolanus,3,1.5.3,Third Roman,A murrain on't! I took this for silver.,A murrain on't! I took this for silver.,murrain,murrain,7
25058,Coriolanus,4,1.5.5,MARCIUS,"At a crack'd drachm! Cushions, leaden spoons,","At a crack'd drachm! Cushions, leaden spoons,",drachm,drachm,6
25059,Coriolanus,4,1.5.6,MARCIUS,"Irons of a doit, doublets that hangmen would","Irons of a doit, doublets that hangmen would",hangmen,hangmen,7
25078,Coriolanus,7,1.5.25,LARTIUS,"Misguide thy opposers' swords! Bold gentleman,","Misguide thy opposers' swords! Bold gentleman,",misguid,misguid,7
25081,Coriolanus,8,1.5.28,MARCIUS,"Than those she placeth highest! So, farewell.","Than those she placeth highest! So, farewell.",placeth,placeth,7
25119,Coriolanus,7,1.6.29,COMINIUS,That does appear as he were flay'd? O gods,That does appear as he were flay'd? O gods,flay,flay,4
25123,Coriolanus,9,1.6.33,COMINIUS,The shepherd knows not thunder from a tabour,The shepherd knows not thunder from a tabour,tabour,tabour,6
25133,Coriolanus,12,1.6.42,MARCIUS,And tapers burn'd to bedward!,And tapers burn'd to bedward!,bedward,bedward,7
25148,Coriolanus,16,1.6.57,MARCIUS,The mouse ne'er shunn'd the cat as they did budge,The mouse ne'er shunn'd the cat as they did budge,mous,mous,4
25148,Coriolanus,16,1.6.57,MARCIUS,The mouse ne'er shunn'd the cat as they did budge,The mouse ne'er shunn'd the cat as they did budge,shunn,shunn,5
25155,Coriolanus,19,1.6.64,COMINIUS,We have at disadvantage fought and did,We have at disadvantage fought and did,disadvantag,disadvantag,11
25160,Coriolanus,21,1.6.69,COMINIUS,"Their bands i' the vaward are the Antiates,","Their bands i' the vaward are the Antiates,",antiat,antiat,6
25181,Coriolanus,24,1.6.90,MARCIUS,If any think brave death outweighs bad life,If any think brave death outweighs bad life,outweigh,outweigh,8
25192,Coriolanus,24,1.6.100,MARCIUS,"Though thanks to all, must I select","Though thanks to all, must I select",select,select,6
25206,Coriolanus,1,1.7.3,LARTIUS,Those centuries to our aid: the rest will serve,Those centuries to our aid: the rest will serve,centuri,centuri,7
25211,Coriolanus,3,1.7.8,LARTIUS,"Our guider, come, to the Roman camp conduct us.","Our guider, come, to the Roman camp conduct us.",guider,guider,6
25218,Coriolanus,2,1.8.4,AUFIDIUS,Not Afric owns a serpent I abhor,Not Afric owns a serpent I abhor,afric,afric,5
25218,Coriolanus,2,1.8.4,AUFIDIUS,Not Afric owns a serpent I abhor,Not Afric owns a serpent I abhor,own,own,3
25220,Coriolanus,3,1.8.6,MARCIUS,"Let the first budger die the other's slave,","Let the first budger die the other's slave,",budger,budger,6
25223,Coriolanus,4,1.8.9,AUFIDIUS,Holloa me like a hare.,Holloa me like a hare.,holloa,holloa,6
25228,Coriolanus,5,1.8.14,MARCIUS,Wrench up thy power to the highest.,Wrench up thy power to the highest.,wrench,wrench,6
25230,Coriolanus,6,1.8.16,AUFIDIUS,"That was the whip of your bragg'd progeny,","That was the whip of your bragg'd progeny,",bragg,bragg,5
25233,Coriolanus,6,1.8.18,AUFIDIUS,"Officious, and not valiant, you have shamed me","Officious, and not valiant, you have shamed me",offici,offici,6
25239,Coriolanus,1,1.9.2,COMINIUS,Thou'ldst not believe thy deeds: but I'll report it,Thou'ldst not believe thy deeds: but I'll report it,ldst,ldst,4
25241,Coriolanus,1,1.9.4,COMINIUS,"Where great patricians shall attend and shrug,","Where great patricians shall attend and shrug,",shrug,shrug,5
25245,Coriolanus,1,1.9.8,COMINIUS,"That, with the fusty plebeians, hate thine honours,","That, with the fusty plebeians, hate thine honours,",fusti,fusti,5
25255,Coriolanus,3,1.9.17,MARCIUS,"Who has a charter to extol her blood,","Who has a charter to extol her blood,",extol,extol,5
25260,Coriolanus,3,1.9.22,MARCIUS,Hath overta'en mine act.,Hath overta'en mine act.,overta,overta,6
25266,Coriolanus,4,1.9.28,COMINIUS,"Which, to the spire and top of praises vouch'd,","Which, to the spire and top of praises vouch'd,",spire,spire,5
25278,Coriolanus,6,1.9.40,COMINIUS,"Before the common distribution, at","Before the common distribution, at",distribut,distribut,9
25290,Coriolanus,8,1.9.51,MARCIUS,"When steel grows soft as the parasite's silk,","When steel grows soft as the parasite's silk,",parasit,parasit,7
25296,Coriolanus,8,1.9.57,MARCIUS,"In acclamations hyperbolical,","In acclamations hyperbolical,",acclam,acclam,6
25296,Coriolanus,8,1.9.57,MARCIUS,"In acclamations hyperbolical,","In acclamations hyperbolical,",hyperbol,hyperbol,8
25311,Coriolanus,9,1.9.72,COMINIUS,CAIUS MARCIUS CORIOLANUS! Bear,CAIUS MARCIUS CORIOLANUS! Bear,coriolanu,coriolanu,9
25317,Coriolanus,11,1.9.77,CORIOLANUS,"Whether I blush or no: howbeit, I thank you.","Whether I blush or no: howbeit, I thank you.",howbeit,howbeit,7
25318,Coriolanus,11,1.9.78,CORIOLANUS,"I mean to stride your steed, and at all times","I mean to stride your steed, and at all times",stride,stride,6
25319,Coriolanus,11,1.9.79,CORIOLANUS,To undercrest your good addition,To undercrest your good addition,undercrest,undercrest,10
25336,Coriolanus,16,1.9.96,CORIOLANUS,And wrath o'erwhelm'd my pity: I request you,And wrath o'erwhelm'd my pity: I request you,erwhelm,erwhelm,7
25365,Coriolanus,3,1.10.15,AUFIDIUS,"True sword to sword, I'll potch at him some way","True sword to sword, I'll potch at him some way",potch,potch,5
25371,Coriolanus,5,1.10.21,AUFIDIUS,"Being naked, sick, nor fane nor Capitol,","Being naked, sick, nor fane nor Capitol,",fane,fane,4
25373,Coriolanus,5,1.10.23,AUFIDIUS,"Embarquements all of fury, shall lift up","Embarquements all of fury, shall lift up",embarqu,embarqu,7
