Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine,raw_text,preprocessed_segments,preprocessed_segments_norm,length
24150,A Comedy of Errors,46,5.1.134,LUCIANA,"Enter DUKE SOLINUS, attended, AEGEON bareheaded, with the Headsman and other Officers","Enter DUKE SOLINUS, attended, AEGEON bareheaded, with the Headsman and other Officers",bareheade,bareheade,9
24165,A Comedy of Errors,50,5.1.149,ADRIANA,"Rings, jewels, any thing his rage did like.","Rings, jewels, any thing his rage did like.",rings,rings,5
24192,A Comedy of Errors,52,5.1.175,Servant,Beaten the maids a-row and bound the doctor,Beaten the maids a-row and bound the doctor,row,row,3
24193,A Comedy of Errors,52,5.1.176,Servant,"Whose beard they have singed off with brands of fire,","Whose beard they have singed off with brands of fire,",singe,singe,5
24195,A Comedy of Errors,52,5.1.178,Servant,Great pails of puddled mire to quench the hair:,Great pails of puddled mire to quench the hair:,pail,pail,4
24195,A Comedy of Errors,52,5.1.178,Servant,Great pails of puddled mire to quench the hair:,Great pails of puddled mire to quench the hair:,mire,mire,4
24197,A Comedy of Errors,52,5.1.180,Servant,"His man with scissors nicks him like a fool,","His man with scissors nicks him like a fool,",scissor,scissor,7
24205,A Comedy of Errors,54,5.1.188,Servant,To scorch your face and to disfigure you.,To scorch your face and to disfigure you.,disfigure,disfigure,9
24232,A Comedy of Errors,61,5.1.213,OF EPHESUS,While she with harlots feasted in my house.,While she with harlots feasted in my house.,harlots,harlots,7
24240,A Comedy of Errors,65,5.1.221,ANGELO,In this the madman justly chargeth them.,In this the madman justly chargeth them.,chargeth,chargeth,8
24267,A Comedy of Errors,66,5.1.248,OF EPHESUS,"A mere anatomy, a mountebank,","A mere anatomy, a mountebank,",anatomy,anatomy,7
24273,A Comedy of Errors,66,5.1.254,OF EPHESUS,"And with no face, as 'twere, outfacing me,","And with no face, as 'twere, outfacing me,",outfacing,outfacing,9
24276,A Comedy of Errors,66,5.1.257,OF EPHESUS,And in a dark and dankish vault at home,And in a dark and dankish vault at home,dankish,dankish,7
24291,A Comedy of Errors,70,5.1.272,Second Merchant,"And thereupon I drew my sword on you,","And thereupon I drew my sword on you,",thereupon,thereupon,9
24299,A Comedy of Errors,72,5.1.280,DUKE SOLINUS,"Why, what an intricate impeach is this!","Why, what an intricate impeach is this!",intricate,intricate,9
24302,A Comedy of Errors,72,5.1.283,DUKE SOLINUS,"If he were mad, he would not plead so coldly:","If he were mad, he would not plead so coldly:",coldly,coldly,6
24321,A Comedy of Errors,82,5.1.301,DROMIO OF EPHESUS,"But he, I thank him, gnaw'd in two my cords:","But he, I thank him, gnaw'd in two my cords:",cord,cord,4
24338,A Comedy of Errors,92,5.1.318,DROMIO OF EPHESUS,"Ay, sir, but I am sure I do not, and whatsoever a","Ay, sir, but I am sure I do not, and whatsoever a",whatsoever,whatsoever,10
24343,A Comedy of Errors,93,5.1.323,AEGEON,Knows not my feeble key of untuned cares?,Knows not my feeble key of untuned cares?,untuned,untuned,7
24344,A Comedy of Errors,93,5.1.324,AEGEON,Though now this grained face of mine be hid,Though now this grained face of mine be hid,hid,hid,3
24345,A Comedy of Errors,93,5.1.325,AEGEON,"In sap-consuming winter's drizzled snow,","In sap-consuming winter's drizzled snow,",drizzle,drizzle,7
24346,A Comedy of Errors,93,5.1.326,AEGEON,"And all the conduits of my blood froze up,","And all the conduits of my blood froze up,",froze,froze,5
24369,A Comedy of Errors,100,5.1.347,DUKE SOLINUS,"One of these men is Genius to the other,","One of these men is Genius to the other,",genius,genius,6
24386,A Comedy of Errors,106,5.1.364,AEGEON,That floated with thee on the fatal raft?,That floated with thee on the fatal raft?,raft,raft,4
24395,A Comedy of Errors,108,5.1.373,DUKE SOLINUS,"These two Antipholuses, these two so like,","These two Antipholuses, these two so like,",antipholuse,antipholuse,11
24399,A Comedy of Errors,108,5.1.377,DUKE SOLINUS,Which accidentally are met together.,Which accidentally are met together.,accidentally,accidentally,12
24409,A Comedy of Errors,113,5.1.387,OF EPHESUS,"Duke Menaphon, your most renowned uncle.","Duke Menaphon, your most renowned uncle.",menaphon,menaphon,8
24447,A Comedy of Errors,130,5.1.424,AEMELIA,And hear at large discoursed all our fortunes:,And hear at large discoursed all our fortunes:,discoursed,discoursed,10
24458,A Comedy of Errors,130,5.1.435,AEMELIA,"After so long grief, such festivity!","After so long grief, such festivity!",festivity,festivity,9
24461,A Comedy of Errors,132,5.1.437,DROMIO OF SYRACUSE,"Master, shall I fetch your stuff from shipboard?","Master, shall I fetch your stuff from shipboard?",shipboard,shipboard,9
24463,A Comedy of Errors,133,5.1.439,OF EPHESUS,"Dromio, what stuff of mine hast thou embark'd?","Dromio, what stuff of mine hast thou embark'd?",embark,embark,6
24485,Coriolanus,141,,DROMIO OF EPHESUS,"Enter a company of mutinous Citizens, with staves, clubs, and other weapons","Enter a company of mutinous Citizens, with staves, clubs, and other weapons",stave,stave,5
24490,Coriolanus,5,1.1.5,First Citizen,"First, you know Caius Marcius is chief enemy to the people.","First, you know Caius Marcius is chief enemy to the people.",marcius,marcius,7
24496,Coriolanus,10,1.1.11,First Citizen,"We are accounted poor citizens, the patricians good.","We are accounted poor citizens, the patricians good.",patrician,patrician,9
24498,Coriolanus,10,1.1.13,First Citizen,"would yield us but the superfluity, while it were","would yield us but the superfluity, while it were",superfluity,superfluity,11
24499,Coriolanus,10,1.1.14,First Citizen,"wholesome, we might guess they relieved us humanely,","wholesome, we might guess they relieved us humanely,",humanely,humanely,8
24502,Coriolanus,10,1.1.17,First Citizen,"inventory to particularise their abundance, our","inventory to particularise their abundance, our",inventory,inventory,9
24502,Coriolanus,10,1.1.17,First Citizen,"inventory to particularise their abundance, our","inventory to particularise their abundance, our",particularise,particularise,13
24504,Coriolanus,10,1.1.19,First Citizen,"our pikes, ere we become rakes: for the gods know I","our pikes, ere we become rakes: for the gods know I",rake,rake,4
24507,Coriolanus,12,1.1.22,All,Against him first: he's a very dog to the commonalty.,Against him first: he's a very dog to the commonalty.,commonalty,commonalty,10
24512,Coriolanus,16,1.1.27,First Citizen,"I say unto you, what he hath done famously, he did","I say unto you, what he hath done famously, he did",famously,famously,8
24513,Coriolanus,16,1.1.28,First Citizen,it to that end: though soft-conscienced men can be,it to that end: though soft-conscienced men can be,conscienced,conscienced,11
24516,Coriolanus,16,1.1.31,First Citizen,"is, even till the altitude of his virtue.","is, even till the altitude of his virtue.",altitude,altitude,8
24520,Coriolanus,18,1.1.35,First Citizen,"he hath faults, with surplus, to tire in repetition.","he hath faults, with surplus, to tire in repetition.",surplus,surplus,7
24523,Coriolanus,18,1.1.37,First Citizen,is risen: why stay we prating here? to the Capitol!,is risen: why stay we prating here? to the Capitol!,prating,prating,7
24526,Coriolanus,20,,First Citizen,Enter MENENIUS AGRIPPA,Enter MENENIUS AGRIPPA,menenius,menenius,8
24531,Coriolanus,23,1.1.44,MENENIUS,"With bats and clubs? The matter? speak, I pray you.","With bats and clubs? The matter? speak, I pray you.",bat,bat,3
24532,Coriolanus,24,1.1.45,First Citizen,"Our business is not unknown to the senate, they have","Our business is not unknown to the senate, they have",senate,senate,6
24533,Coriolanus,24,1.1.46,First Citizen,"had inkling this fortnight what we intend to do,","had inkling this fortnight what we intend to do,",inkle,inkle,5
24541,Coriolanus,27,1.1.54,MENENIUS,"Have the patricians of you. For your wants,","Have the patricians of you. For your wants,",patricians,patricians,10
24552,Coriolanus,27,1.1.65,MENENIUS,"The helms o' the state, who care for you like fathers,","The helms o' the state, who care for you like fathers,",helms,helms,5
24556,Coriolanus,28,1.1.69,First Citizen,"crammed with grain, make edicts for usury, to","crammed with grain, make edicts for usury, to",usury,usury,5
24572,Coriolanus,31,1.1.85,MENENIUS,"Rebell'd against the belly, thus accused it:","Rebell'd against the belly, thus accused it:",rebell,rebell,6
24574,Coriolanus,31,1.1.87,MENENIUS,"I' the midst o' the body, idle and unactive,","I' the midst o' the body, idle and unactive,",unactive,unactive,8
24575,Coriolanus,31,1.1.88,MENENIUS,"Still cupboarding the viand, never bearing","Still cupboarding the viand, never bearing",cupboarde,cupboarde,9
24578,Coriolanus,31,1.1.91,MENENIUS,"And, mutually participate, did minister","And, mutually participate, did minister",mutually,mutually,8
24578,Coriolanus,31,1.1.91,MENENIUS,"And, mutually participate, did minister","And, mutually participate, did minister",participate,participate,11
24585,Coriolanus,33,1.1.98,MENENIUS,As well as speak--it tauntingly replied,As well as speak--it tauntingly replied,tauntingly,tauntingly,10
24587,Coriolanus,33,1.1.100,MENENIUS,"That envied his receipt, even so most fitly","That envied his receipt, even so most fitly",fitly,fitly,5
24588,Coriolanus,33,1.1.101,MENENIUS,As you malign our senators for that,As you malign our senators for that,malign,malign,6
24594,Coriolanus,34,1.1.107,First Citizen,With other muniments and petty helps,With other muniments and petty helps,muniment,muniment,8
24595,Coriolanus,34,1.1.108,First Citizen,"In this our fabric, if that they--","In this our fabric, if that they--",fabric,fabric,6
24598,Coriolanus,36,1.1.111,First Citizen,"Should by the cormorant belly be restrain'd,","Should by the cormorant belly be restrain'd,",cormorant,cormorant,9
24608,Coriolanus,41,1.1.121,MENENIUS,"Your most grave belly was deliberate,","Your most grave belly was deliberate,",deliberate,deliberate,10
24617,Coriolanus,41,1.1.130,MENENIUS,"And, through the cranks and offices of man,","And, through the cranks and offices of man,",cranks,cranks,6
24619,Coriolanus,41,1.1.132,MENENIUS,From me receive that natural competency,From me receive that natural competency,competency,competency,10
24625,Coriolanus,43,1.1.138,MENENIUS,"Yet I can make my audit up, that all","Yet I can make my audit up, that all",audit,audit,5
24626,Coriolanus,43,1.1.139,MENENIUS,"From me do back receive the flour of all,","From me do back receive the flour of all,",flour,flour,5
24627,Coriolanus,43,1.1.140,MENENIUS,And leave me but the bran.' What say you to't?,And leave me but the bran.' What say you to't?,bran,bran,4
24631,Coriolanus,45,1.1.144,MENENIUS,"Their counsels and their cares, digest things rightly","Their counsels and their cares, digest things rightly",counsels,counsels,8
24636,Coriolanus,45,1.1.149,MENENIUS,"You, the great toe of this assembly?","You, the great toe of this assembly?",toe,toe,3
24639,Coriolanus,47,1.1.152,MENENIUS,"Of this most wise rebellion, thou go'st foremost:","Of this most wise rebellion, thou go'st foremost:",foremost,foremost,8
24644,Coriolanus,47,1.1.157,MENENIUS,The one side must have bale.,The one side must have bale.,bale,bale,4
24649,Coriolanus,48,1.1.161,MARCIUS,Make yourselves scabs?,Make yourselves scabs?,scab,scab,4
24656,Coriolanus,50,1.1.168,MARCIUS,"Where foxes, geese: you are no surer, no,","Where foxes, geese: you are no surer, no,",foxes,foxes,5
24656,Coriolanus,50,1.1.168,MARCIUS,"Where foxes, geese: you are no surer, no,","Where foxes, geese: you are no surer, no,",geese,geese,5
24658,Coriolanus,50,1.1.170,MARCIUS,Or hailstone in the sun. Your virtue is,Or hailstone in the sun. Your virtue is,hailstone,hailstone,9
24666,Coriolanus,50,1.1.178,MARCIUS,And hews down oaks with rushes. Hang ye! Trust Ye?,And hews down oaks with rushes. Hang ye! Trust Ye?,hews,hews,4
24673,Coriolanus,50,1.1.185,MARCIUS,Would feed on one another? What's their seeking?,Would feed on one another? What's their seeking?,seeking,seeking,7
24683,Coriolanus,52,1.1.195,MARCIUS,Below their cobbled shoes. They say there's,Below their cobbled shoes. They say there's,cobbled,cobbled,7
24685,Coriolanus,52,1.1.197,MARCIUS,"Would the nobility lay aside their ruth,","Would the nobility lay aside their ruth,",ruth,ruth,4
24686,Coriolanus,52,1.1.198,MARCIUS,"And let me use my sword, I'll make a quarry","And let me use my sword, I'll make a quarry",quarry,quarry,6
24690,Coriolanus,53,1.1.202,MENENIUS,"For though abundantly they lack discretion,","For though abundantly they lack discretion,",abundantly,abundantly,10
24697,Coriolanus,54,1.1.209,MARCIUS,Corn for the rich men only: with these shreds,Corn for the rich men only: with these shreds,shred,shred,5
24698,Coriolanus,54,1.1.210,MARCIUS,"They vented their complainings, which being answer'd,","They vented their complainings, which being answer'd,",complaining,complaining,11
24700,Coriolanus,54,1.1.212,MARCIUS,"To break the heart of generosity,","To break the heart of generosity,",generosity,generosity,10
24705,Coriolanus,56,1.1.217,MARCIUS,"Five tribunes to defend their vulgar wisdoms,","Five tribunes to defend their vulgar wisdoms,",tribune,tribune,7
24706,Coriolanus,56,1.1.218,MARCIUS,"Of their own choice: one's Junius Brutus,","Of their own choice: one's Junius Brutus,",junius,junius,6
24707,Coriolanus,56,1.1.219,MARCIUS,"Sicinius Velutus, and I know not--'Sdeath!","Sicinius Velutus, and I know not--'Sdeath!",sicinius,sicinius,8
24707,Coriolanus,56,1.1.219,MARCIUS,"Sicinius Velutus, and I know not--'Sdeath!","Sicinius Velutus, and I know not--'Sdeath!",velutus,velutus,7
24707,Coriolanus,56,1.1.219,MARCIUS,"Sicinius Velutus, and I know not--'Sdeath!","Sicinius Velutus, and I know not--'Sdeath!",sdeath,sdeath,6
24708,Coriolanus,56,1.1.220,MARCIUS,"The rabble should have first unroof'd the city,","The rabble should have first unroof'd the city,",unroof,unroof,6
24717,Coriolanus,61,1.1.228,Messenger,"The news is, sir, the Volsces are in arms.","The news is, sir, the Volsces are in arms.",volsce,volsce,6
24719,Coriolanus,62,1.1.230,MARCIUS,"Our musty superfluity. See, our best elders.","Our musty superfluity. See, our best elders.",musty,musty,5
24720,Coriolanus,62,1.1.230,MARCIUS,"Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS","Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS",cominius,cominius,8
24720,Coriolanus,62,1.1.230,MARCIUS,"Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS","Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS",titus,titus,5
24720,Coriolanus,62,1.1.230,MARCIUS,"Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS","Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS",lartius,lartius,7
24720,Coriolanus,62,1.1.230,MARCIUS,"Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS","Enter COMINIUS, TITUS LARTIUS, and other Senators, JUNIUS BRUTUS and SICINIUS VELUTUS",senators,senators,8
24724,Coriolanus,64,1.1.234,MARCIUS,"Tullus Aufidius, that will put you to 't.","Tullus Aufidius, that will put you to 't.",tullus,tullus,6
24724,Coriolanus,64,1.1.234,MARCIUS,"Tullus Aufidius, that will put you to 't.","Tullus Aufidius, that will put you to 't.",aufidius,aufidius,8
24748,Coriolanus,73,1.1.257,TITUS,Right worthy you priority.,Right worthy you priority.,priority,priority,8
24753,Coriolanus,76,1.1.262,MARCIUS,"To gnaw their garners. Worshipful mutiners,","To gnaw their garners. Worshipful mutiners,",garners,garners,7
24753,Coriolanus,76,1.1.262,MARCIUS,"To gnaw their garners. Worshipful mutiners,","To gnaw their garners. Worshipful mutiners,",worshipful,worshipful,10
24753,Coriolanus,76,1.1.262,MARCIUS,"To gnaw their garners. Worshipful mutiners,","To gnaw their garners. Worshipful mutiners,",mutiner,mutiner,7
24771,Coriolanus,86,1.1.279,BRUTUS,"In whom already he's well graced, can not","In whom already he's well graced, can not",graced,graced,6
24773,Coriolanus,86,1.1.281,BRUTUS,A place below the first: for what miscarries,A place below the first: for what miscarries,miscarrie,miscarrie,9
24780,Coriolanus,87,1.1.288,SICINIUS,Of his demerits rob Cominius.,Of his demerits rob Cominius.,demerit,demerit,7
24788,Coriolanus,89,1.1.296,SICINIUS,"More than his singularity, he goes","More than his singularity, he goes",singularity,singularity,11
24792,Coriolanus,90,,BRUTUS,SCENE II. Corioli. The Senate-house.,SCENE II. Corioli. The Senate-house.,corioli,corioli,7
24799,Coriolanus,2,1.2.6,AUFIDIUS,That could be brought to bodily act ere Rome,That could be brought to bodily act ere Rome,bodily,bodily,6
24800,Coriolanus,2,1.2.7,AUFIDIUS,Had circumvention? 'Tis not four days gone,Had circumvention? 'Tis not four days gone,circumvention,circumvention,13
24832,Coriolanus,6,1.2.38,AUFIDIUS,"Some parcels of their power are forth already,","Some parcels of their power are forth already,",parcels,parcels,7
24844,Coriolanus,11,,All,"Enter VOLUMNIA and VIRGILIA	they set them down on two low stools, and sew","Enter VOLUMNIA and VIRGILIA	they set them down on two low stools, and sew",volumnia,volumnia,8
24844,Coriolanus,11,,All,"Enter VOLUMNIA and VIRGILIA	they set them down on two low stools, and sew","Enter VOLUMNIA and VIRGILIA	they set them down on two low stools, and sew",virgilia,virgilia,8
24847,Coriolanus,1,1.3.3,VOLUMNIA,should freelier rejoice in that absence wherein he,should freelier rejoice in that absence wherein he,freeli,freeli,6
24851,Coriolanus,1,1.3.7,VOLUMNIA,"youth with comeliness plucked all gaze his way, when","youth with comeliness plucked all gaze his way, when",comeliness,comeliness,10
24852,Coriolanus,1,1.3.8,VOLUMNIA,for a day of kings' entreaties a mother should not,for a day of kings' entreaties a mother should not,entreatie,entreatie,9
24866,Coriolanus,3,1.3.22,VOLUMNIA,"sincerely: had I a dozen sons, each in my love","sincerely: had I a dozen sons, each in my love",sincerely,sincerely,9
24869,Coriolanus,3,1.3.25,VOLUMNIA,country than one voluptuously surfeit out of action.,country than one voluptuously surfeit out of action.,voluptuously,voluptuously,12
24871,Coriolanus,4,1.3.26,Gentlewoman,"Madam, the Lady Valeria is come to visit you.","Madam, the Lady Valeria is come to visit you.",valeria,valeria,7
24880,Coriolanus,6,1.3.35,VOLUMNIA,"With his mail'd hand then wiping, forth he goes,","With his mail'd hand then wiping, forth he goes,",wiping,wiping,6
24885,Coriolanus,8,1.3.40,VOLUMNIA,"Than gilt his trophy: the breasts of Hecuba,","Than gilt his trophy: the breasts of Hecuba,",hecuba,hecuba,6
24886,Coriolanus,8,1.3.41,VOLUMNIA,"When she did suckle Hector, look'd not lovelier","When she did suckle Hector, look'd not lovelier",suckle,suckle,6
24908,Coriolanus,17,1.3.61,VALERIA,"butterfly: and when he caught it, he let it go","butterfly: and when he caught it, he let it go",butterfly,butterfly,9
24912,Coriolanus,17,1.3.65,VALERIA,"teeth and tear it, O, I warrant it, how he mammocked","teeth and tear it, O, I warrant it, how he mammocked",mammocke,mammocke,8
24917,Coriolanus,21,1.3.70,VALERIA,"Come, lay aside your stitchery, I must have you play","Come, lay aside your stitchery, I must have you play",stitchery,stitchery,9
24918,Coriolanus,21,1.3.71,VALERIA,the idle husewife with me this afternoon.,the idle husewife with me this afternoon.,husewife,husewife,8
24924,Coriolanus,26,1.3.77,VALERIA,"Fie, you confine yourself most unreasonably: come,","Fie, you confine yourself most unreasonably: come,",unreasonably,unreasonably,12
24930,Coriolanus,30,1.3.83,VALERIA,"You would be another Penelope: yet, they say, all","You would be another Penelope: yet, they say, all",penelope,penelope,8
24932,Coriolanus,30,1.3.85,VALERIA,"Ithaca full of moths. Come, I would your cambric","Ithaca full of moths. Come, I would your cambric",ithaca,ithaca,6
24932,Coriolanus,30,1.3.85,VALERIA,"Ithaca full of moths. Come, I would your cambric","Ithaca full of moths. Come, I would your cambric",moth,moth,4
24932,Coriolanus,30,1.3.85,VALERIA,"Ithaca full of moths. Come, I would your cambric","Ithaca full of moths. Come, I would your cambric",cambric,cambric,7
24955,Coriolanus,39,1.3.108,VALERIA,solemness out o' door. and go along with us.,solemness out o' door. and go along with us.,solemness,solemness,9
24974,Coriolanus,12,1.4.13,MARCIUS,"Then shall we hear their 'larum, and they ours.","Then shall we hear their 'larum, and they ours.",larum,larum,5
24979,Coriolanus,12,1.4.17,MARCIUS,"Tutus Aufidius, is he within your walls?","Tutus Aufidius, is he within your walls?",tutus,tutus,5
24981,Coriolanus,13,1.4.19,First Senator,That's lesser than a little.,That's lesser than a little.,lesser,lesser,6
24986,Coriolanus,13,1.4.23,First Senator,"Which yet seem shut, we, have but pinn'd with rushes,","Which yet seem shut, we, have but pinn'd with rushes,",pinn,pinn,4
24991,Coriolanus,13,1.4.27,First Senator,Amongst your cloven army.,Amongst your cloven army.,cloven,cloven,6
25003,Coriolanus,16,,MARCIUS,Alarum. The Romans are beat back to their trenches. Re-enter MARCIUS cursing,Alarum. The Romans are beat back to their trenches. Re-enter MARCIUS cursing,romans,romans,6
25003,Coriolanus,16,,MARCIUS,Alarum. The Romans are beat back to their trenches. Re-enter MARCIUS cursing,Alarum. The Romans are beat back to their trenches. Re-enter MARCIUS cursing,cursing,cursing,7
25005,Coriolanus,17,1.4.39,MARCIUS,You shames of Rome! you herd of--Boils and plagues,You shames of Rome! you herd of--Boils and plagues,boil,boil,4
25006,Coriolanus,17,1.4.40,MARCIUS,"Plaster you o'er, that you may be abhorr'd","Plaster you o'er, that you may be abhorr'd",plaster,plaster,7
25006,Coriolanus,17,1.4.40,MARCIUS,"Plaster you o'er, that you may be abhorr'd","Plaster you o'er, that you may be abhorr'd",abhorr,abhorr,6
25010,Coriolanus,17,1.4.44,MARCIUS,From slaves that apes would beat! Pluto and hell!,From slaves that apes would beat! Pluto and hell!,pluto,pluto,5
25019,Coriolanus,17,1.4.52,MARCIUS,"'Tis for the followers fortune widens them,","'Tis for the followers fortune widens them,",widen,widen,5
25020,Coriolanus,17,1.4.53,MARCIUS,"Not for the fliers: mark me, and do the like.","Not for the fliers: mark me, and do the like.",flier,flier,5
25022,Coriolanus,18,1.4.54,First Soldier,"Fool-hardiness, not I.","Fool-hardiness, not I.",hardiness,hardiness,9
25036,Coriolanus,25,1.4.65,LARTIUS,"Who sensibly outdares his senseless sword,","Who sensibly outdares his senseless sword,",sensibly,sensibly,8
25038,Coriolanus,25,1.4.67,LARTIUS,"A carbuncle entire, as big as thou art,","A carbuncle entire, as big as thou art,",entire,entire,6
25040,Coriolanus,25,1.4.69,LARTIUS,"Even to Cato's wish, not fierce and terrible","Even to Cato's wish, not fierce and terrible",cato,cato,4
25042,Coriolanus,25,1.4.71,LARTIUS,"The thunder-like percussion of thy sounds,","The thunder-like percussion of thy sounds,",percussion,percussion,10
25043,Coriolanus,25,1.4.72,LARTIUS,"Thou madst thine enemies shake, as if the world","Thou madst thine enemies shake, as if the world",madst,madst,5
25044,Coriolanus,25,1.4.73,LARTIUS,Were feverous and did tremble.,Were feverous and did tremble.,feverous,feverous,8
25054,Coriolanus,3,1.5.3,Third Roman,A murrain on't! I took this for silver.,A murrain on't! I took this for silver.,murrain,murrain,7
25057,Coriolanus,4,1.5.4,MARCIUS,See here these movers that do prize their hours,See here these movers that do prize their hours,movers,movers,6
25058,Coriolanus,4,1.5.5,MARCIUS,"At a crack'd drachm! Cushions, leaden spoons,","At a crack'd drachm! Cushions, leaden spoons,",drachm,drachm,6
25073,Coriolanus,6,1.5.20,MARCIUS,The blood I drop is rather physical,The blood I drop is rather physical,physical,physical,8
25078,Coriolanus,7,1.5.25,LARTIUS,"Misguide thy opposers' swords! Bold gentleman,","Misguide thy opposers' swords! Bold gentleman,",misguide,misguide,8
25079,Coriolanus,7,1.5.26,LARTIUS,Prosperity be thy page!,Prosperity be thy page!,prosperity,prosperity,10
25081,Coriolanus,8,1.5.28,MARCIUS,"Than those she placeth highest! So, farewell.","Than those she placeth highest! So, farewell.",placeth,placeth,7
25095,Coriolanus,1,1.6.6,COMINIUS,By interims and conveying gusts we have heard,By interims and conveying gusts we have heard,conveying,conveying,9
25119,Coriolanus,7,1.6.29,COMINIUS,That does appear as he were flay'd? O gods,That does appear as he were flay'd? O gods,flay,flay,4
25123,Coriolanus,9,1.6.33,COMINIUS,The shepherd knows not thunder from a tabour,The shepherd knows not thunder from a tabour,tabour,tabour,6
25133,Coriolanus,12,1.6.42,MARCIUS,And tapers burn'd to bedward!,And tapers burn'd to bedward!,bedward,bedward,7
25138,Coriolanus,14,1.6.47,MARCIUS,"Ransoming him, or pitying, threatening the other,","Ransoming him, or pitying, threatening the other,",pitying,pitying,7
25148,Coriolanus,16,1.6.57,MARCIUS,The mouse ne'er shunn'd the cat as they did budge,The mouse ne'er shunn'd the cat as they did budge,shunn,shunn,5
25155,Coriolanus,19,1.6.64,COMINIUS,We have at disadvantage fought and did,We have at disadvantage fought and did,disadvantage,disadvantage,12
25160,Coriolanus,21,1.6.69,COMINIUS,"Their bands i' the vaward are the Antiates,","Their bands i' the vaward are the Antiates,",antiate,antiate,7
25169,Coriolanus,22,1.6.78,MARCIUS,"Filling the air with swords advanced and darts,","Filling the air with swords advanced and darts,",advanced,advanced,8
25172,Coriolanus,23,1.6.81,COMINIUS,You were conducted to a gentle bath,You were conducted to a gentle bath,bath,bath,4
25181,Coriolanus,24,1.6.90,MARCIUS,If any think brave death outweighs bad life,If any think brave death outweighs bad life,outweigh,outweigh,8
25192,Coriolanus,24,1.6.100,MARCIUS,"Though thanks to all, must I select","Though thanks to all, must I select",select,select,6
25206,Coriolanus,1,1.7.3,LARTIUS,Those centuries to our aid: the rest will serve,Those centuries to our aid: the rest will serve,century,century,7
25211,Coriolanus,3,1.7.8,LARTIUS,"Our guider, come, to the Roman camp conduct us.","Our guider, come, to the Roman camp conduct us.",guider,guider,6
25218,Coriolanus,2,1.8.4,AUFIDIUS,Not Afric owns a serpent I abhor,Not Afric owns a serpent I abhor,afric,afric,5
25218,Coriolanus,2,1.8.4,AUFIDIUS,Not Afric owns a serpent I abhor,Not Afric owns a serpent I abhor,own,own,3
25220,Coriolanus,3,1.8.6,MARCIUS,"Let the first budger die the other's slave,","Let the first budger die the other's slave,",budg,budg,4
25223,Coriolanus,4,1.8.9,AUFIDIUS,Holloa me like a hare.,Holloa me like a hare.,holloa,holloa,6
25228,Coriolanus,5,1.8.14,MARCIUS,Wrench up thy power to the highest.,Wrench up thy power to the highest.,wrench,wrench,6
25230,Coriolanus,6,1.8.16,AUFIDIUS,"That was the whip of your bragg'd progeny,","That was the whip of your bragg'd progeny,",bragg,bragg,5
25233,Coriolanus,6,1.8.18,AUFIDIUS,"Officious, and not valiant, you have shamed me","Officious, and not valiant, you have shamed me",officious,officious,9
25239,Coriolanus,1,1.9.2,COMINIUS,Thou'ldst not believe thy deeds: but I'll report it,Thou'ldst not believe thy deeds: but I'll report it,ldst,ldst,4
25241,Coriolanus,1,1.9.4,COMINIUS,"Where great patricians shall attend and shrug,","Where great patricians shall attend and shrug,",shrug,shrug,5
25245,Coriolanus,1,1.9.8,COMINIUS,"That, with the fusty plebeians, hate thine honours,","That, with the fusty plebeians, hate thine honours,",fusty,fusty,5
25255,Coriolanus,3,1.9.17,MARCIUS,"Who has a charter to extol her blood,","Who has a charter to extol her blood,",extol,extol,5
25260,Coriolanus,3,1.9.22,MARCIUS,Hath overta'en mine act.,Hath overta'en mine act.,overta,overta,6
25264,Coriolanus,4,1.9.26,COMINIUS,"Worse than a theft, no less than a traducement,","Worse than a theft, no less than a traducement,",traducement,traducement,11
25265,Coriolanus,4,1.9.27,COMINIUS,"To hide your doings, and to silence that,","To hide your doings, and to silence that,",doing,doing,5
25266,Coriolanus,4,1.9.28,COMINIUS,"Which, to the spire and top of praises vouch'd,","Which, to the spire and top of praises vouch'd,",spire,spire,5
25278,Coriolanus,6,1.9.40,COMINIUS,"Before the common distribution, at","Before the common distribution, at",distribution,distribution,12
25290,Coriolanus,8,1.9.51,MARCIUS,"When steel grows soft as the parasite's silk,","When steel grows soft as the parasite's silk,",parasite,parasite,8
25296,Coriolanus,8,1.9.57,MARCIUS,"In acclamations hyperbolical,","In acclamations hyperbolical,",acclamation,acclamation,11
25296,Coriolanus,8,1.9.57,MARCIUS,"In acclamations hyperbolical,","In acclamations hyperbolical,",hyperbolical,hyperbolical,12
